"gene","coef"
"CASP3",3.65150918154366
"CTNNB1",0.759075938235951
"MMP9",0.924732128327654
"ESR1",-0.438054727821965
"SRC",2.9032493450508
"EGFR",1.17959362546749
"BCL2",-1.62140481816464
"HSP90AA1",0.898599105984337
